,event_id,time,team_id,type,player_1_name,player_1_id,home_or_away,player_2,player_2_id,match_id
22,17041697,63,296,Substitution,Angus Taavao-Matau,102870,home,Ofa Tu'ungafasi,118722.0,4681546
23,17041699,63,296,Substitution,Piri Weepu,37152,home,Jamison Gibson-Park,120504.0,4681546
24,17041701,63,296,Substitution,Peter Saili,61344,home,Luke Braid,62700.0,4681546
25,17041703,71,53,Substitution,Laurie Weeks,60690,away,Paul Alo-Emile,103218.0,4681546
26,17041705,71,53,Substitution,Nick Phipps,111228,away,Nic Stirzaker,117588.0,4681546
27,17041707,71,53,Substitution,Cadeyrn Neville,117582,away,Luke Jones,66594.0,4681546
0,17041709,15,314,Penalty,Joe Pietersen,49002,away,,,4681546
1,17041711,23,617,Try,Cam Crawford,117300,home,,,4681546
2,17041713,40,617,Penalty,Brendan McKibbin,112110,home,,,4681546
3,17041715,44,314,Penalty,Joe Pietersen,49002,away,,,4681546
4,17041717,48,314,Penalty,Joe Pietersen,49002,away,,,4681546
5,17041719,51,617,Penalty,Brendan McKibbin,112110,home,,,4681546
6,17041721,57,314,Penalty,Joe Pietersen,49002,away,,,4681546
7,17041723,64,314,Penalty,Joe Pietersen,49002,away,,,4681546
8,17041725,76,617,Try,Israel Folau,122604,home,,,4681546
9,17041727,77,617,Conversion,Berrick Barnes,48804,home,,,4681546
10,17041729,80,617,Penalty,Berrick Barnes,48804,home,,,4681546
11,17041731,51,617,Substitution,Peter Betham,58056,home,Drew Mitchell,1176.0,4681546
12,17041733,53,617,Substitution,Sekope Kepu,52146,home,Paddy Ryan,111504.0,4681546
13,17041735,57,314,Substitution,Frans Malherbe,112152,away,Siyabonga Ntubeni,112146.0,4681546
14,17041737,57,314,Substitution,Deon Fourie,52434,away,Patrick Cilliers,54540.0,4681546
15,17041739,60,617,Substitution,Wycliff Palu,43026,home,Mitchell Chapman,44880.0,4681546
16,17041741,62,617,Substitution,Bernard Foley,114102,home,Berrick Barnes,48804.0,4681546
17,17041743,63,617,Substitution,Sitaleki Timani,58314,home,Will Skelton,123570.0,4681546
18,17041745,71,314,Substitution,Duane Vermeulen,53928,away,Nizaam Carr,113442.0,4681546
19,17041747,71,617,Substitution,Brendan McKibbin,112110,home,Matt Lucas,113100.0,4681546
20,17041749,73,314,Substitution,Rynhard Elstadt,103584,away,Don Armand,118446.0,4681546
0,17041751,2,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
1,17041753,8,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
2,17041755,15,302,Penalty,Colin Slade,60180,away,,,4681546
3,17041757,28,119,Try,Luke Watson,42588,home,,,4681546
4,17041759,29,119,Conversion,Demetri Catrakilis,89664,home,,,4681546
5,17041761,33,302,Try,Colin Slade,60180,away,,,4681546
6,17041763,34,302,Conversion,Colin Slade,60180,away,,,4681546
7,17041765,36,302,Try,Brad Thorn,21270,away,,,4681546
8,17041767,37,302,Conversion,Colin Slade,60180,away,,,4681546
9,17041769,40,119,Try,Luke Watson,42588,home,,,4681546
10,17041771,41,119,Conversion,Demetri Catrakilis,89664,home,,,4681546
11,17041773,50,119,Try,Cornell Du Preez,113454,home,,,4681546
12,17041775,50,302,Yellow card,Tamati Ellison,44112,away,,,4681546
13,17041777,51,119,Conversion,Demetri Catrakilis,89664,home,,,4681546
14,17041779,55,119,Try,Shaun Venter,103650,home,,,4681546
15,17041781,56,119,Conversion,Demetri Catrakilis,89664,home,,,4681546
16,17041783,69,302,Try,Shaun Treeby,69918,away,,,4681546
17,17041785,73,302,Try,Hosea Gear,43290,away,,,4681546
18,17041787,22,119,Substitution,Andries Strauss,48306,home,Shane Gates,113838.0,4681546
19,17041789,40,302,Substitution,TJ Ioane,70134,away,Mose Tuiali'I,30222.0,4681546
20,17041791,40,302,Substitution,Chris King,43122,away,Ma'afu Fia,69804.0,4681546
21,17041793,52,302,Substitution,Jarrad Hoeata,51768,away,Joseph Wheeler,63084.0,4681546
22,17041795,54,119,Substitution,Siyanda Grey,113820,home,SP Marais,113802.0,4681546
23,17041797,57,302,Substitution,Maritino Nemani,103440,away,Jason Emery,118884.0,4681546
24,17041799,61,119,Substitution,Kevin Buys,57168,home,Grant Kemp,123498.0,4681546
25,17041801,61,119,Substitution,Shaun Venter,103650,home,Nicolas Vergallo,52818.0,4681546
26,17041803,61,302,Substitution,Andrew Hore,15606,away,Liam Coltman,102852.0,4681546
27,17041805,65,302,Substitution,Aaron Smith,69492,away,Fumiaki Tanaka,67866.0,4681546
28,17041807,65,119,Substitution,Bandise Maku,58578,home,Virgile Lacombe,36810.0,4681546
29,17041809,65,119,Substitution,Wimpie van der Walt,114708,home,Devin Oosthuizen,113874.0,4681546
30,17041811,70,119,Substitution,Steven Sykes,48624,home,Daniel Adongo,120516.0,4681546
31,17041813,78,302,Substitution,Colin Slade,60180,away,Hayden Parker,102948.0,4681546
0,17041267,2,299,Penalty,Beauden Barrett,69684,home,,,4681546
1,17041269,5,290,Penalty,Aaron Cruden,66378,away,,,4681546
2,17041271,11,290,Penalty,Aaron Cruden,66378,away,,,4681546
3,17041273,17,299,Penalty,Beauden Barrett,69684,home,,,4681546
4,17041275,19,290,Penalty,Aaron Cruden,66378,away,,,4681546
5,17041277,32,299,Penalty,Beauden Barrett,69684,home,,,4681546
6,17041279,35,290,Penalty,Aaron Cruden,66378,away,,,4681546
7,17041281,53,290,Try,Tanerau Latimer,48276,away,,,4681546
8,17041283,69,290,Yellow card,Ben Tameifuna,112854,away,,,4681546
9,17041285,70,299,Penalty,Beauden Barrett,69684,home,,,4681546
10,17041287,50,299,Substitution,Jason Eaton,44970,home,James Broadhurst,62520.0,4681546
11,17041289,50,299,Substitution,Faifili Levave,57876,home,Brad Shields,109848.0,4681546
12,17041291,55,299,Substitution,Ben May,52272,home,Jeff Allen,102846.0,4681546
13,17041293,60,290,Substitution,Ben Afeaki,11544,away,Ben Tameifuna,112854.0,4681546
14,17041295,61,299,Substitution,Tim Bateman,53958,home,Tusi Pisi,51606.0,4681546
15,17041297,64,299,Substitution,Jeff Allen,102846,home,Ben May,52272.0,4681546
16,17041299,65,290,Substitution,Matt Vant Leven,69642,away,Nick Crosswell,51852.0,4681546
17,17041301,66,299,Substitution,TJ Perenara,111024,home,Chris Smylie,45036.0,4681546
18,17041303,67,290,Substitution,Charlie Ngatai,102972,away,Savenaca Tokula,64032.0,4681546
19,17041305,71,290,Substitution,Hikawera Elliot,57990,away,Mahonri Schwalger,10746.0,4681546
20,17041307,73,290,Substitution,Craig Clarke,43656,away,Michael Fitzgerald,69810.0,4681546
21,17041309,74,299,Substitution,Andre Taylor,51870,home,James Marshall,63120.0,4681546
22,17041311,75,299,Substitution,Ben May,52272,home,Reg Goodes,70128.0,4681546
0,17041313,5,53,Penalty,Jason Woodward,102990,home,,,4681546
1,17041315,12,53,Try,Scott Higginbotham,58524,home,,,4681546
2,17041317,12,53,Conversion,Jason Woodward,102990,home,,,4681546
3,17041319,15,314,Try,Louis Schreuder,102684,away,,,4681546
4,17041321,16,314,Conversion,Joe Pietersen,49002,away,,,4681546
5,17041323,26,314,Try,Bryan Habana,37116,away,,,4681546
6,17041325,28,314,Conversion,Joe Pietersen,49002,away,,,4681546
7,17041327,39,53,Penalty,Jason Woodward,102990,home,,,4681546
8,17041329,52,53,Try,Hugh Pyle,111480,home,,,4681546
9,17041331,54,53,Conversion,Jason Woodward,102990,home,,,4681546
10,17041333,57,314,Try,Andries Bekker,43638,away,,,4681546
11,17041335,58,314,Conversion,Joe Pietersen,49002,away,,,4681546
12,17041337,73,53,Penalty Try,No Player,0,home,,,4681546
13,17041339,73,314,Yellow card,Martin Bezuidenhout,78750,away,,,4681546
14,17041341,73,53,Conversion,Jason Woodward,102990,home,,,4681546
15,17041343,78,53,Penalty,Jason Woodward,102990,home,,,4681546
16,17041345,29,53,Substitution,Laurie Weeks,60690,home,Paul Alo-Emile,103218.0,4681546
17,17041347,40,53,Substitution,Patrick Cilliers,54540,home,Nick Phipps,111228.0,4681546
18,17041349,47,53,Substitution,Paul Alo-Emile,103218,home,Laurie Weeks,60690.0,4681546
19,17041351,51,53,Substitution,Cadeyrn Neville,117582,home,Gerhard van den Heever,61242.0,4681546
20,17041353,54,53,Substitution,Laurie Weeks,60690,home,Paul Alo-Emile,103218.0,4681546
21,17041355,59,314,Substitution,Louis Schreuder,102684,away,Nick Groom,114084.0,4681546
22,17041357,60,314,Substitution,Elton Jantjies,102696,away,Gary van Aswegen,109824.0,4681546
23,17041359,61,53,Substitution,Mitch Inman,66588,home,Kimami Sitauti,103296.0,4681546
24,17041361,62,53,Substitution,Nic Henderson,42438,home,Laurie Weeks,60690.0,4681546
25,17041363,67,314,Substitution,Deon Fourie,52434,away,Don Armand,118446.0,4681546
26,17041365,69,53,Substitution,Scott Fuglistaller,102354,home,Jordy Reid,123276.0,4681546
27,17041367,73,53,Substitution,Jarrod Saffy,111468,home,Gareth Delve,6282.0,4681546
0,17041369,7,236,Penalty,Jayden Hayward,60588,home,,,4681546
1,17041371,22,311,Try,Keegan Daniel,49182,away,,,4681546
2,17041373,23,311,Conversion,Patrick Lambie,66654,away,,,4681546
3,17041375,30,236,Try,Kyle Godwin,111492,home,,,4681546
4,17041377,31,236,Conversion,Jayden Hayward,60588,home,,,4681546
5,17041379,44,311,Penalty,Patrick Lambie,66654,away,,,4681546
6,17041381,50,311,Penalty,Patrick Lambie,66654,away,,,4681546
7,17041383,54,236,Penalty,Jayden Hayward,60588,home,,,4681546
8,17041385,61,311,Try,Riaan Viljoen,52548,away,,,4681546
9,17041387,62,311,Conversion,Patrick Lambie,66654,away,,,4681546
10,17041389,73,311,Penalty,Patrick Lambie,66654,away,,,4681546
11,17041391,16,311,Substitution,Meyer Bosman,47808,away,Piet Lindeque,111906.0,4681546
12,17041393,29,311,Substitution,Piet Lindeque,111906,away,Meyer Bosman,47808.0,4681546
13,17041395,29,311,Substitution,Willem Alberts,54060,away,Lubabalo Mtembu,102672.0,4681546
14,17041397,37,311,Substitution,Lubabalo Mtembu,102672,away,Willem Alberts,54060.0,4681546
15,17041399,51,311,Substitution,Jannie du Plessis,48744,away,Wiehahn Herbst,63630.0,4681546
16,17041401,59,311,Substitution,Anton Bresler,103608,away,Pieter-Steph du Toit,118428.0,4681546
17,17041403,59,236,Substitution,Chris Alcock,66630,home,Richard Brown,48384.0,4681546
18,17041405,63,236,Substitution,Kieran Longbottom,58086,home,Tetera Faulkner,113970.0,4681546
19,17041407,67,311,Substitution,J.P Pietersen,48348,away,Piet Lindeque,111906.0,4681546
20,17041409,67,236,Substitution,Alby Mathewson,54042,home,Brett Sheehan,43812.0,4681546
21,17041411,67,236,Substitution,Sam Wykes,58110,home,Rory Walton,123528.0,4681546
22,17041413,67,236,Substitution,Sias Ebersohn,103596,home,Sam Norton-Knight,43560.0,4681546
23,17041415,68,311,Substitution,Willem Alberts,54060,away,Lubabalo Mtembu,102672.0,4681546
24,17041417,71,236,Substitution,Pat Dellit,111486,home,Solomoni Rasolea,103410.0,4681546
0,17041009,22,305,Penalty,Tom Taylor,115056,home,,,4681546
1,17041011,25,305,Try,Ryan Crotty,60558,home,,,4681546
2,17041013,26,305,Conversion,Tom Taylor,115056,home,,,4681546
3,17041015,30,296,Penalty,Chris Noakes,70020,away,,,4681546
4,17041017,41,296,Yellow card,Culum Retallick,62682,away,,,4681546
5,17041019,42,305,Penalty,Tom Taylor,115056,home,,,4681546
6,17041021,48,305,Try,George Whitelock,57960,home,,,4681546
7,17041023,50,305,Conversion,Tom Taylor,115056,home,,,4681546
8,17041025,57,305,Penalty,Tom Taylor,115056,home,,,4681546
9,17041027,45,296,Substitution,Jackson Willison,60552,away,Francis Saili,112878.0,4681546
10,17041029,53,305,Substitution,Robert Fruean,61800,home,Israel Dagg,52110.0,4681546
11,17041031,60,305,Substitution,George Whitelock,57960,home,Luke Whitelock,102918.0,4681546
12,17041033,63,296,Substitution,Keven Mealamu,18876,away,Quentin Macdonald,63072.0,4681546
13,17041035,68,305,Substitution,Ben Funnell,115074,home,Codie Taylor,112860.0,4681546
14,17041037,68,305,Substitution,Wyatt Crockett,48258,home,Joe Moody,115806.0,4681546
15,17041039,68,296,Substitution,Tim Perry,120474,away,Sam Prattley,102864.0,4681546
16,17041041,68,296,Substitution,Steven Luatua,111048,away,Brendon O'Connor,43896.0,4681546
17,17041043,68,305,Substitution,Luke Romano,62514,home,Dominic Bird,112806.0,4681546
18,17041045,73,305,Substitution,Andrew Ellis,48264,home,Willi Heinz,62538.0,4681546
19,17041047,73,305,Substitution,Zac Guildford,58014,home,Adam Whitelock,60186.0,4681546
0,17041049,7,467,Penalty,Christian Lealiifano,54150,away,,,4681546
1,17041051,10,617,Penalty,Brendan McKibbin,112110,home,,,4681546
2,17041053,20,467,Try,Ben Mowen,48822,away,,,4681546
3,17041055,29,617,Penalty,Brendan McKibbin,112110,home,,,4681546
4,17041057,35,467,Try,Tevita Kuridrani,113142,away,,,4681546
5,17041059,43,617,Try,Michael Hooper,102222,home,,,4681546
6,17041061,45,617,Conversion,Berrick Barnes,48804,home,,,4681546
7,17041063,49,467,Yellow card,Tevita Kuridrani,113142,away,,,4681546
8,17041065,50,617,Penalty,Berrick Barnes,48804,home,,,4681546
9,17041067,52,467,Penalty,Jesse Mogg,117294,away,,,4681546
10,17041069,59,467,Penalty,Jesse Mogg,117294,away,,,4681546
11,17041071,62,467,Penalty,Jesse Mogg,117294,away,,,4681546
12,17041073,64,617,Try,Berrick Barnes,48804,home,,,4681546
13,17041075,73,617,Try,Peter Betham,58056,home,,,4681546
14,17041077,74,617,Conversion,Berrick Barnes,48804,home,,,4681546
15,17041079,0,617,Substitution,Kane Douglas,66984,home,Mitchell Chapman,44880.0,4681546
16,17041081,38,617,Substitution,Tatafu Polota-Nau,47796,home,John Ulugia,48240.0,4681546
17,17041083,40,617,Substitution,Brendan McKibbin,112110,home,Matt Lucas,113100.0,4681546
18,17041085,40,617,Substitution,Rob Horne,58428,home,Berrick Barnes,48804.0,4681546
19,17041087,40,467,Substitution,Christian Lealiifano,54150,away,Pat McCabe,66564.0,4681546
20,17041089,51,617,Substitution,Paddy Ryan,111504,home,Sekope Kepu,52146.0,4681546
21,17041091,55,467,Substitution,Scott Fardy,58074,away,Fontunuupule Auelua,59022.0,4681546
22,17041093,60,467,Substitution,George Smith,720,away,Colby Faingaa,102228.0,4681546
23,17041095,60,617,Substitution,Sitaleki Timani,58314,home,Will Skelton,123570.0,4681546
24,17041097,67,467,Substitution,Ben Alexander,58416,away,Ruan Smith,119856.0,4681546
25,17041099,70,467,Substitution,Pat McCabe,66564,away,Robbie Coleman,67182.0,4681546
26,17041101,72,467,Substitution,Nicholas White,103266,away,Ian Prior,103554.0,4681546
27,17041103,75,467,Substitution,Stephen Moore,43218,away,Siliva Siliva,103242.0,4681546
0,17041105,1,308,Try,JJ Engelbrecht,61320,home,,,4681546
1,17041107,3,308,Conversion,Morne Steyn,42852,home,,,4681546
2,17041109,5,302,Penalty,Colin Slade,60180,away,,,4681546
3,17041111,14,302,Penalty,Colin Slade,60180,away,,,4681546
4,17041113,16,308,Penalty,Morne Steyn,42852,home,,,4681546
5,17041115,25,308,Penalty,Morne Steyn,42852,home,,,4681546
6,17041117,27,308,Penalty,Morne Steyn,42852,home,,,4681546
7,17041119,37,308,Try,Akona Ndungane,42822,home,,,4681546
8,17041121,38,308,Conversion,Morne Steyn,42852,home,,,4681546
9,17041123,46,308,Try,Pierre Spies,43644,home,,,4681546
10,17041125,46,308,Conversion,Morne Steyn,42852,home,,,4681546
11,17041127,47,302,Yellow card,Maritino Nemani,103440,away,,,4681546
12,17041129,56,302,Yellow card,Chris King,43122,away,,,4681546
13,17041131,72,302,Try,Fumiaki Tanaka,67866,away,,,4681546
14,17041133,72,302,Conversion,Hayden Parker,102948,away,,,4681546
15,17041135,77,308,Try,Jano Vermaak,48936,home,,,4681546
16,17041137,80,302,Try,Tamati Ellison,44112,away,,,4681546
17,17041139,40,302,Substitution,Jamie Mackintosh,44304,away,Tony Woodcock,18918.0,4681546
18,17041141,40,302,Substitution,Shaun Treeby,69918,away,Jason Emery,118884.0,4681546
19,17041143,40,302,Substitution,Jarrad Hoeata,51768,away,TJ Ioane,70134.0,4681546
20,17041145,48,308,Substitution,Akona Ndungane,42822,home,Bjorn Basson,61230.0,4681546
21,17041147,50,308,Substitution,Dewald Potgieter,53910,home,Arno Botha,113466.0,4681546
22,17041149,53,308,Substitution,Frik Kirsten,61272,home,Werner Kruger,53898.0,4681546
23,17041151,54,308,Substitution,Francois Hougaard,57828,home,Jano Vermaak,48936.0,4681546
24,17041153,55,302,Substitution,Colin Slade,60180,away,Elliot Dixon,70044.0,4681546
25,17041155,55,302,Substitution,Mose Tuiali'I,30222,away,Hayden Parker,102948.0,4681546
26,17041157,56,308,Substitution,Jan Serfontein,119256,home,Louis Fouche,115740.0,4681546
27,17041159,57,302,Substitution,Elliot Dixon,70044,away,Andrew Hore,15606.0,4681546
28,17041161,59,302,Substitution,Aaron Smith,69492,away,Fumiaki Tanaka,67866.0,4681546
29,17041163,63,308,Substitution,Chiliboy Ralepelle,48960,home,Grant Hattingh,118440.0,4681546
30,17041165,63,308,Substitution,Flip van der Merwe,54528,home,Callie Visagie,109590.0,4681546
31,17041167,66,302,Substitution,Andrew Hore,15606,away,Elliot Dixon,70044.0,4681546
32,17041169,68,302,Substitution,Chris King,43122,away,Andrew Hore,15606.0,4681546
0,17041171,2,239,Try,Petrus van Zyl,115752,home,,,4681546
1,17041173,12,239,Penalty,Elgar Watts,62292,home,,,4681546
2,17041175,18,767,Penalty,Quade Cooper,54180,away,,,4681546
3,17041177,22,767,Penalty,Quade Cooper,54180,away,,,4681546
4,17041179,23,239,Try,Petrus van Zyl,115752,home,,,4681546
5,17041181,25,239,Conversion,Elgar Watts,62292,home,,,4681546
6,17041183,27,239,Penalty,Elgar Watts,62292,home,,,4681546
7,17041185,43,239,Penalty,Elgar Watts,62292,home,,,4681546
8,17041187,60,239,Penalty,Elgar Watts,62292,home,,,4681546
9,17041189,63,239,Penalty,Elgar Watts,62292,home,,,4681546
10,17041191,77,767,Try,Ben Lucas,58410,away,,,4681546
11,17041193,78,767,Conversion,Quade Cooper,54180,away,,,4681546
12,17041195,46,239,Substitution,Lourens Adriaanse,112464,home,Trevor Nyakane,114702.0,4681546
13,17041197,54,767,Substitution,Ed Quirk,102336,away,Ben Daley,58122.0,4681546
14,17041199,54,767,Substitution,Saia Faingaa,48222,away,Beau Robinson,54222.0,4681546
15,17041201,54,767,Substitution,Greg Holmes,43530,away,James Hanson,60666.0,4681546
16,17041203,60,767,Substitution,Digby Ioane,48444,away,Ben Lucas,58410.0,4681546
17,17041205,67,767,Substitution,Rob Simmons,58134,away,Ed O'Donoghue,30354.0,4681546
18,17041207,67,239,Substitution,Petrus van Zyl,115752,home,Sarel Pretorius,52584.0,4681546
19,17041209,67,767,Substitution,Liam Gill,103260,away,Jarrad Butler,113088.0,4681546
20,17041211,67,239,Substitution,Lodewyk De Jager,123156,home,Rynard Landman,61290.0,4681546
21,17041213,69,767,Substitution,Luke Morahan,100950,away,Ben Tapuai,61836.0,4681546
22,17041215,69,239,Substitution,Johann Sadie,112494,home,Rayno Benjamin,48570.0,4681546
23,17041217,74,239,Substitution,Heinrich Brussow,52536,home,Boom Prinsloo,114696.0,4681546
24,17041219,75,239,Substitution,Adriaan Strauss,48558,home,Rayno Barnes,61224.0,4681546
25,17041221,75,767,Substitution,Jarrad Butler,113088,away,Ed Quirk,102336.0,4681546
26,17041223,75,239,Substitution,Elgar Watts,62292,home,Riaan Smit,104190.0,4681546
0,17040845,5,305,Penalty,Tom Taylor,115056,away,,,4681546
1,17040847,11,290,Try,Aaron Cruden,66378,home,,,4681546
2,17040849,12,290,Conversion,Aaron Cruden,66378,home,,,4681546
3,17040851,17,305,Try,Matt Todd,62532,away,,,4681546
4,17040853,18,305,Conversion,Tom Taylor,115056,away,,,4681546
5,17040855,22,290,Penalty,Aaron Cruden,66378,home,,,4681546
6,17040857,28,290,Try,Craig Clarke,43656,home,,,4681546
7,17040859,37,305,Penalty,Tom Taylor,115056,away,,,4681546
8,17040861,44,305,Penalty,Tom Taylor,115056,away,,,4681546
9,17040863,48,305,Penalty,Tom Taylor,115056,away,,,4681546
10,17040865,52,290,Penalty,Aaron Cruden,66378,home,,,4681546
11,17040867,69,290,Try,Bundee Aki,114804,home,,,4681546
12,17040869,70,290,Conversion,Aaron Cruden,66378,home,,,4681546
13,17040871,80,290,Penalty,Aaron Cruden,66378,home,,,4681546
14,17040873,9,290,Substitution,Tanerau Latimer,48276,home,Sam Cane,69666.0,4681546
15,17040875,19,290,Substitution,Sam Cane,69666,home,Tanerau Latimer,48276.0,4681546
16,17040877,50,305,Substitution,Codie Taylor,112860,away,Ben Funnell,115074.0,4681546
17,17040879,50,305,Substitution,Nepo Laulala,115080,away,Joe Moody,115806.0,4681546
18,17040881,56,305,Substitution,Ryan Crotty,60558,away,Robert Fruean,61800.0,4681546
19,17040883,58,290,Substitution,Matt Vant Leven,69642,home,Sam Cane,69666.0,4681546
20,17040885,61,290,Substitution,Patrick Osborne,69984,home,Lelia Masaga,48252.0,4681546
21,17040887,62,290,Substitution,Tawera Kerr-Barlow,102942,home,Augustine Pulu,63282.0,4681546
22,17040889,62,305,Substitution,George Whitelock,57960,away,Luke Whitelock,102918.0,4681546
23,17040891,63,290,Substitution,Hikawera Elliot,57990,home,Mahonri Schwalger,10746.0,4681546
24,17040893,70,305,Substitution,Andrew Ellis,48264,away,Willi Heinz,62538.0,4681546
25,17040895,72,305,Substitution,Sam Whitelock,62526,away,Dominic Bird,112806.0,4681546
26,17040897,72,290,Substitution,Bundee Aki,114804,home,Dan Waenga,63930.0,4681546
27,17040899,72,290,Substitution,Ben Tameifuna,112854,home,Toby Smith,67038.0,4681546
28,17040901,76,290,Substitution,Tanerau Latimer,48276,home,Matt Vant Leven,69642.0,4681546
0,17040903,5,53,Penalty,Jason Woodward,102990,home,,,4681546
1,17040905,7,617,Penalty,Berrick Barnes,48804,away,,,4681546
2,17040907,8,53,Try,Tom English,123264,home,,,4681546
3,17040909,10,53,Conversion,Jason Woodward,102990,home,,,4681546
4,17040911,12,617,Penalty,Berrick Barnes,48804,away,,,4681546
5,17040913,30,53,Penalty,Jason Woodward,102990,home,,,4681546
6,17040915,32,617,Penalty,Berrick Barnes,48804,away,,,4681546
7,17040917,35,617,Try,Israel Folau,122604,away,,,4681546
8,17040919,36,617,Conversion,Berrick Barnes,48804,away,,,4681546
9,17040921,44,617,Penalty,Berrick Barnes,48804,away,,,4681546
10,17040923,58,53,Penalty,Jason Woodward,102990,home,,,4681546
11,17040925,64,53,Penalty,Jason Woodward,102990,home,,,4681546
12,17040927,67,617,Penalty,Brendan McKibbin,112110,away,,,4681546
13,17040929,74,53,Try,Tom English,123264,home,,,4681546
14,17040931,48,53,Substitution,Rory Sidey,59748,home,Kimami Sitauti,103296.0,4681546
15,17040933,51,53,Substitution,Laurie Weeks,60690,home,Paul Alo-Emile,103218.0,4681546
16,17040935,53,617,Substitution,Berrick Barnes,48804,away,Rob Horne,58428.0,4681546
17,17040937,53,617,Substitution,Matt Lucas,113100,away,Brendan McKibbin,112110.0,4681546
18,17040939,53,53,Substitution,Luke Jones,66594,home,Cadeyrn Neville,117582.0,4681546
19,17040941,58,53,Substitution,Kimami Sitauti,103296,home,Rory Sidey,59748.0,4681546
20,17040943,58,53,Substitution,Jarrod Saffy,111468,home,Gareth Delve,6282.0,4681546
21,17040945,58,617,Substitution,Sekope Kepu,52146,away,Paddy Ryan,111504.0,4681546
22,17040947,58,617,Substitution,Sitaleki Timani,58314,away,Will Skelton,123570.0,4681546
23,17040949,67,617,Substitution,Wycliff Palu,43026,away,Mitchell Chapman,44880.0,4681546
24,17040951,73,53,Substitution,Nick Phipps,111228,home,Nic Stirzaker,117588.0,4681546
25,17040953,75,53,Substitution,Lachlan Mitchell,58872,home,Kimami Sitauti,103296.0,4681546
26,17040955,76,617,Substitution,Benn Robinson,43032,away,Sekope Kepu,52146.0,4681546
27,17040957,76,617,Substitution,Drew Mitchell,1176,away,Tom Kingston,112500.0,4681546
28,17040959,76,617,Substitution,John Ulugia,48240,away,Luke Holmes,48438.0,4681546
0,17040545,1,467,Penalty,Christian Lealiifano,54150,away,,,4681546
1,17040547,16,467,Penalty,Christian Lealiifano,54150,away,,,4681546
2,17040549,21,467,Try,Nicholas White,103266,away,,,4681546
3,17040551,42,467,Penalty,Christian Lealiifano,54150,away,,,4681546
4,17040553,44,296,Penalty,Chris Noakes,70020,home,,,4681546
5,17040555,53,296,Try,Rene Ranger,60516,home,,,4681546
6,17040557,54,296,Conversion,Chris Noakes,70020,home,,,4681546
7,17040559,59,467,Penalty,Christian Lealiifano,54150,away,,,4681546
8,17040561,66,296,Penalty,Baden Kerr,69582,home,,,4681546
9,17040563,72,467,Penalty,Christian Lealiifano,54150,away,,,4681546
10,17040565,57,467,Substitution,Scott Sio,103230,away,Ruan Smith,119856.0,4681546
11,17040567,57,296,Substitution,Chris Noakes,70020,home,Baden Kerr,69582.0,4681546
12,17040569,60,296,Substitution,Culum Retallick,62682,home,Anthony Boric,48192.0,4681546
13,17040571,66,296,Substitution,George Moala,114780,home,Jackson Willison,60552.0,4681546
14,17040573,69,467,Substitution,Sam Carter,113676,away,Fontunuupule Auelua,59022.0,4681546
15,17040575,73,467,Substitution,Henry Speight,64026,away,Clyde Rathbone,30174.0,4681546
16,17040577,75,296,Substitution,Keven Mealamu,18876,home,James Parsons,64038.0,4681546
0,17040579,16,236,Try,Sias Ebersohn,103596,home,,,4681546
1,17040581,17,236,Conversion,Jayden Hayward,60588,home,,,4681546
2,17040583,20,302,Penalty,Hayden Parker,102948,away,,,4681546
3,17040585,25,236,Penalty,Jayden Hayward,60588,home,,,4681546
4,17040587,27,302,Penalty,Hayden Parker,102948,away,,,4681546
5,17040589,46,302,Penalty,Colin Slade,60180,away,,,4681546
6,17040591,48,236,Penalty,Jayden Hayward,60588,home,,,4681546
7,17040593,50,302,Penalty,Colin Slade,60180,away,,,4681546
8,17040595,58,236,Penalty,Jayden Hayward,60588,home,,,4681546
9,17040597,60,236,Yellow card,Alby Mathewson,54042,home,,,4681546
10,17040599,69,302,Penalty,Colin Slade,60180,away,,,4681546
11,17040601,76,302,Penalty,Colin Slade,60180,away,,,4681546
12,17040603,78,236,Penalty,Jayden Hayward,60588,home,,,4681546
13,17040605,45,302,Substitution,Hayden Parker,102948,away,Colin Slade,60180.0,4681546
14,17040607,56,302,Substitution,Jason Emery,118884,away,Fumiaki Tanaka,67866.0,4681546
15,17040609,56,302,Substitution,Ben Smith,60606,away,Maritino Nemani,103440.0,4681546
16,17040611,61,302,Substitution,Aaron Smith,69492,away,Ben Smith,60606.0,4681546
17,17040613,64,236,Substitution,Josh Bekhuis,60582,home,Tetera Faulkner,113970.0,4681546
18,17040615,64,302,Substitution,Ma'afu Fia,69804,away,Bronson Murray,44490.0,4681546
19,17040617,66,236,Substitution,Ben McCalman,66600,home,Elliot Dixon,70044.0,4681546
20,17040619,69,236,Substitution,Toby Lynn,53940,home,Rory Walton,123528.0,4681546
21,17040621,71,236,Substitution,Chris Alcock,66630,home,Brett Sheehan,43812.0,4681546
22,17040623,71,236,Substitution,Alby Mathewson,54042,home,Richard Brown,48384.0,4681546
23,17040625,79,236,Substitution,Sias Ebersohn,103596,home,Sam Norton-Knight,43560.0,4681546
0,17040627,3,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
1,17040629,5,239,Penalty,Elgar Watts,62292,away,,,4681546
2,17040631,11,119,Penalty,Demetri Catrakilis,89664,home,,,4681546
