,match_id,match_comp_id,match_comp_name,match_season,match_status,match_match_minute,match_venue,match_game_week,match_home_team,match_away_team,match_home_id,match_away_id,match_date,match_home_score,match_away_score,match_home_tries,match_away_tries,match_home_conversions,match_away_conversions,match_home_penalties,match_away_penalties,match_home_drop_goals,match_away_drop_goals,match_round_id,match_stage,match_updated,home_carries_crossed_gain_line,home_carries_metres,home_carries_not_made_gain_line,home_clean_breaks,home_defenders_beaten,home_offload,home_passes,home_runs,home_turnovers_conceded,home_missed_tackles,home_tackles,home_turnovers_won,home_penalties_conceded,home_red_card_second_yellow,home_red_cards,home_yellow_cards,home_conversion_goals,home_kicks_from_hand,home_missed_conversion_goals,home_missed_penalty_goals,home_penalty_goals,home_mauls_lost,home_mauls_total,home_mauls_won,home_mauls_won_penalty,home_mauls_won_try,home_rucks_lost,home_rucks_total,home_rucks_won,home_lineout_success,home_lineout_won_steal,home_lineouts_Lost,home_lineouts_won,home_scrums_lost,home_scrums_success,home_scrums_won,home_possession,home_pc_possession_first,home_pc_possession_second,home_ball_possession_last_10_mins,away_carries_crossed_gain_line,away_carries_metres,away_carries_not_made_gain_line,away_clean_breaks,away_defenders_beaten,away_offload,away_passes,away_runs,away_turnovers_conceded,away_missed_tackles,away_tackles,away_turnovers_won,away_penalties_conceded,away_red_card_second_yellow,away_red_cards,away_yellow_cards,away_conversion_goals,away_kicks_from_hand,away_missed_conversion_goals,away_missed_penalty_goals,away_penalty_goals,away_mauls_lost,away_mauls_total,away_mauls_won,away_mauls_won_penalty,away_mauls_won_try,away_rucks_lost,away_rucks_total,away_rucks_won,away_lineout_success,away_lineout_won_steal,away_lineouts_Lost,away_lineouts_won,away_scrums_lost,away_scrums_success,away_scrums_won,away_possession,away_pc_possession_first,away_pc_possession_second,away_ball_possession_last_10_mins,home_lineouts_lost,away_lineouts_lost
value,8405179,1242,Super Rugby Pacific,2023,Result,80,GIO Stadium,6,ACT Brumbies,NSW Waratahs,467,617,2023-04-01T08:35:00+00:00,40,36,6,5,5,4,0,1,0,0,6,Regular Season,2024-02-09T16:06:47+00:00,81.0,529.0,36.0,6.0,22.0,4.0,180.0,134.0,9.0,20.0,115.0,4.0,6.0,0.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,1.0,6.0,5.0,1.0,0.0,3.0,89.0,86.0,0.83,1.0,3.0,15.0,1.0,0.83,10.0,0.59,0.49,0.69,0.89,60.0,426.0,22.0,4.0,20.0,4.0,93.0,87.0,13.0,22.0,141.0,4.0,16.0,0.0,0.0,3.0,4.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,74.0,71.0,0.89,3.0,1.0,8.0,0.0,0.75,3.0,0.41,0.51,0.31,0.11,,
value,8405188,1242,Super Rugby Pacific,2023,Result,86,Central Energy Trust Arena,6,Hurricanes,Western Force,299,236,2023-04-02T03:35:00+00:00,45,42,7,6,5,6,0,0,0,0,6,Regular Season,2024-02-09T16:06:47+00:00,90.0,718.0,44.0,11.0,31.0,12.0,190.0,151.0,16.0,18.0,139.0,9.0,8.0,0.0,0.0,0.0,5.0,14.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,4.0,124.0,120.0,0.79,1.0,4.0,15.0,0.0,1.0,6.0,0.54,0.53,0.55,0.68,70.0,553.0,37.0,6.0,18.0,9.0,163.0,119.0,13.0,31.0,184.0,7.0,16.0,0.0,0.0,1.0,6.0,23.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,7.0,89.0,82.0,0.81,1.0,3.0,13.0,1.0,0.89,8.0,0.46,0.47,0.45,0.32,,
value,8405197,1242,Super Rugby Pacific,2023,Result,79,Apollo Projects Stadium,7,Crusaders,Moana Pasifika,305,10817,2023-04-07T07:05:00+00:00,38,21,5,3,5,3,1,0,0,0,7,Regular Season,2024-02-09T16:06:47+00:00,62.0,512.0,35.0,6.0,26.0,7.0,164.0,114.0,13.0,33.0,156.0,2.0,8.0,0.0,0.0,1.0,5.0,22.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,6.0,81.0,75.0,0.93,2.0,1.0,14.0,0.0,1.0,7.0,0.49,0.45,0.54,0.5,64.0,516.0,45.0,6.0,33.0,9.0,160.0,119.0,10.0,26.0,132.0,7.0,12.0,0.0,0.0,1.0,3.0,24.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,87.0,86.0,0.67,0.0,4.0,8.0,2.0,0.6,6.0,0.51,0.55,0.46,0.5,,
value,8405206,1242,Super Rugby Pacific,2023,Result,81,Suncorp Stadium,7,Queensland Reds,ACT Brumbies,767,467,2023-04-07T09:35:00+00:00,24,52,3,7,3,7,1,1,0,0,7,Regular Season,2024-02-09T16:06:47+00:00,51.0,349.0,27.0,4.0,27.0,4.0,131.0,93.0,7.0,15.0,111.0,4.0,15.0,0.0,1.0,0.0,3.0,26.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,4.0,75.0,71.0,0.89,2.0,2.0,16.0,1.0,0.7,7.0,0.53,0.48,0.57,0.58,59.0,426.0,23.0,8.0,15.0,3.0,115.0,93.0,15.0,27.0,116.0,3.0,9.0,0.0,0.0,1.0,7.0,28.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,64.0,60.0,0.82,2.0,4.0,18.0,0.0,1.0,5.0,0.47,0.52,0.43,0.42,,
value,8405215,1242,Super Rugby Pacific,2023,Result,84,Forsyth Barr Stadium,7,Highlanders,Hurricanes,302,299,2023-04-08T07:05:00+00:00,14,29,2,4,2,3,0,1,0,0,7,Regular Season,2024-02-09T16:06:47+00:00,65.0,509.0,42.0,4.0,30.0,10.0,151.0,118.0,17.0,29.0,201.0,11.0,13.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0,80.0,0.92,0.0,1.0,11.0,1.0,0.82,9.0,0.46,0.5,0.42,0.52,89.0,610.0,43.0,7.0,29.0,11.0,169.0,151.0,18.0,30.0,139.0,10.0,12.0,0.0,0.0,0.0,3.0,19.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,6.0,112.0,106.0,0.92,0.0,1.0,11.0,0.0,0.9,9.0,0.54,0.5,0.58,0.48,,
value,8405224,1242,Super Rugby Pacific,2023,Result,81,AAMI Park,7,Melbourne Rebels,Blues,53,296,2023-04-08T09:35:00+00:00,17,54,2,9,2,3,1,1,0,0,7,Regular Season,2024-02-09T16:06:47+00:00,47.0,369.0,19.0,3.0,7.0,5.0,104.0,74.0,18.0,24.0,164.0,2.0,10.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,4.0,57.0,53.0,0.75,0.0,4.0,12.0,0.0,1.0,6.0,0.34,0.43,0.25,0.4,105.0,823.0,33.0,11.0,24.0,12.0,188.0,147.0,11.0,7.0,89.0,4.0,8.0,0.0,0.0,1.0,3.0,28.0,6.0,0.0,1.0,0.0,8.0,8.0,2.0,0.0,0.0,93.0,93.0,1.0,2.0,0.0,13.0,0.0,0.92,11.0,0.66,0.57,0.75,0.6,,
value,8405233,1242,Super Rugby Pacific,2023,Result,82,Apia Park,8,Moana Pasifika,Queensland Reds,10817,767,2023-04-14T04:05:00+00:00,28,40,4,6,4,5,0,0,0,0,8,Regular Season,2024-02-09T16:06:47+00:00,64.0,686.0,39.0,8.0,19.0,17.0,156.0,110.0,19.0,20.0,101.0,11.0,9.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,71.0,66.0,0.86,0.0,2.0,12.0,0.0,1.0,7.0,0.51,0.39,0.62,0.82,78.0,664.0,22.0,8.0,20.0,11.0,146.0,105.0,18.0,19.0,102.0,9.0,9.0,0.0,0.0,0.0,5.0,18.0,1.0,0.0,0.0,1.0,8.0,7.0,0.0,0.0,8.0,72.0,64.0,0.93,2.0,1.0,14.0,2.0,0.6,9.0,0.49,0.61,0.38,0.18,,
value,8405242,1242,Super Rugby Pacific,2023,Result,80,GIO Stadium,8,ACT Brumbies,Fijian Drua,467,1340,2023-04-14T09:35:00+00:00,43,28,6,4,3,4,0,0,0,0,8,Regular Season,2024-02-09T16:06:47+00:00,63.0,352.0,19.0,4.0,12.0,7.0,118.0,87.0,12.0,19.0,184.0,4.0,12.0,0.0,0.0,2.0,3.0,19.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,61.0,60.0,0.92,0.0,1.0,11.0,1.0,0.92,12.0,0.44,0.45,0.43,0.62,89.0,603.0,43.0,5.0,19.0,10.0,174.0,146.0,16.0,12.0,89.0,3.0,10.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,111.0,108.0,0.75,0.0,3.0,9.0,0.0,1.0,9.0,0.56,0.55,0.57,0.38,,
value,8405251,1242,Super Rugby Pacific,2023,Result,81,Sky Stadium,8,Hurricanes,Chiefs,299,290,2023-04-15T02:35:00+00:00,17,33,2,4,2,2,1,3,0,0,8,Regular Season,2024-02-09T16:06:47+00:00,56.0,495.0,40.0,5.0,18.0,16.0,163.0,111.0,18.0,22.0,156.0,4.0,10.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,86.0,79.0,0.73,0.0,4.0,11.0,0.0,0.8,4.0,0.48,0.47,0.49,0.49,70.0,555.0,35.0,4.0,22.0,9.0,207.0,122.0,12.0,18.0,132.0,7.0,14.0,0.0,0.0,2.0,2.0,29.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,6.0,99.0,93.0,1.0,2.0,0.0,12.0,0.0,1.0,9.0,0.52,0.53,0.51,0.51,,
value,8405260,1242,Super Rugby Pacific,2023,Result,80,Allianz Stadium,8,NSW Waratahs,Western Force,617,236,2023-04-15T09:35:00+00:00,36,16,5,2,4,0,1,2,0,0,8,Regular Season,2024-02-09T16:06:47+00:00,64.0,511.0,30.0,8.0,19.0,12.0,149.0,105.0,7.0,18.0,126.0,5.0,14.0,0.0,0.0,1.0,4.0,22.0,1.0,0.0,1.0,0.0,6.0,6.0,1.0,0.0,3.0,75.0,72.0,0.88,0.0,2.0,14.0,1.0,0.67,4.0,0.49,0.63,0.37,0.47,69.0,480.0,34.0,3.0,18.0,8.0,157.0,112.0,13.0,19.0,123.0,5.0,14.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,2.0,1.0,6.0,5.0,1.0,0.0,3.0,85.0,82.0,0.93,1.0,1.0,13.0,0.0,1.0,3.0,0.51,0.37,0.63,0.53,,
value,8405269,1242,Super Rugby Pacific,2023,Result,81,FMG Stadium Waikato,9,Chiefs,Fijian Drua,290,1340,2023-04-21T07:05:00+00:00,50,17,8,3,5,1,0,0,0,0,9,Regular Season,2024-02-09T16:06:47+00:00,77.0,658.0,49.0,11.0,40.0,6.0,166.0,146.0,20.0,12.0,127.0,6.0,8.0,0.0,0.0,1.0,5.0,26.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,87.0,86.0,0.75,5.0,,6.0,0.0,0.67,6.0,0.58,0.54,0.61,0.46,56.0,356.0,27.0,3.0,12.0,10.0,104.0,104.0,11.0,40.0,143.0,5.0,6.0,0.0,0.0,2.0,1.0,16.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,83.0,81.0,0.6,0.0,,9.0,1.0,0.9,9.0,0.42,0.46,0.39,0.54,2.0,6.0
value,8405278,1242,Super Rugby Pacific,2023,Result,82,AAMI Park,9,Melbourne Rebels,Crusaders,53,305,2023-04-21T09:35:00+00:00,27,43,3,6,3,5,2,1,0,0,9,Regular Season,2024-02-09T16:06:47+00:00,54.0,536.0,38.0,3.0,19.0,12.0,120.0,101.0,16.0,38.0,186.0,4.0,12.0,0.0,0.0,1.0,3.0,28.0,0.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,6.0,69.0,63.0,1.0,0.0,,11.0,1.0,0.5,1.0,0.42,0.45,0.39,0.41,110.0,700.0,41.0,9.0,38.0,11.0,230.0,166.0,14.0,19.0,119.0,12.0,9.0,0.0,0.0,0.0,5.0,27.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,3.0,130.0,127.0,0.86,0.0,,12.0,0.0,0.91,10.0,0.58,0.55,0.61,0.59,0.0,2.0
value,8405287,1242,Super Rugby Pacific,2023,Result,81,Eden Park,9,Blues,NSW Waratahs,296,617,2023-04-22T07:05:00+00:00,55,21,7,3,7,3,2,0,0,0,9,Regular Season,2024-02-09T16:06:47+00:00,69.0,658.0,27.0,8.0,23.0,11.0,154.0,110.0,12.0,17.0,82.0,2.0,10.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,2.0,1.0,6.0,5.0,0.0,0.0,6.0,78.0,72.0,1.0,1.0,,8.0,0.0,1.0,3.0,0.53,0.54,0.53,0.4,31.0,211.0,34.0,4.0,17.0,2.0,99.0,82.0,11.0,23.0,121.0,9.0,7.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,2.0,63.0,61.0,0.8,0.0,,12.0,1.0,0.71,5.0,0.47,0.46,0.47,0.6,0.0,3.0
value,8405296,1242,Super Rugby Pacific,2023,Result,79,HBF Park,9,Western Force,Highlanders,236,302,2023-04-22T09:35:00+00:00,30,17,2,2,2,2,3,1,0,0,9,Regular Season,2024-02-09T16:06:47+00:00,79.0,575.0,48.0,9.0,25.0,13.0,186.0,140.0,13.0,23.0,130.0,6.0,11.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,3.0,1.0,10.0,9.0,2.0,0.0,4.0,103.0,99.0,1.0,1.0,,15.0,2.0,0.57,4.0,0.55,0.62,0.49,0.6,52.0,393.0,39.0,5.0,23.0,5.0,135.0,104.0,11.0,25.0,154.0,7.0,15.0,0.0,0.0,3.0,2.0,20.0,0.0,0.0,1.0,0.0,7.0,7.0,1.0,1.0,2.0,79.0,77.0,0.93,0.0,,14.0,4.0,0.29,2.0,0.45,0.38,0.51,0.4,0.0,1.0
value,8405305,1242,Super Rugby Pacific,2023,Result,81,Sky Stadium,10,Hurricanes,ACT Brumbies,299,467,2023-04-28T07:05:00+00:00,32,27,4,4,3,2,2,1,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,85.0,688.0,47.0,6.0,40.0,10.0,201.0,155.0,21.0,29.0,101.0,7.0,4.0,0.0,0.0,0.0,3.0,32.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,113.0,109.0,0.92,1.0,,12.0,0.0,1.0,4.0,0.57,0.52,0.62,0.46,51.0,572.0,44.0,6.0,29.0,4.0,127.0,103.0,18.0,40.0,147.0,6.0,6.0,0.0,0.0,0.0,2.0,36.0,2.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,5.0,67.0,62.0,0.82,1.0,,9.0,0.0,0.67,6.0,0.43,0.48,0.38,0.54,1.0,2.0
value,8405314,1242,Super Rugby Pacific,2023,Result,79,Allianz Stadium,10,NSW Waratahs,Highlanders,617,302,2023-04-28T09:35:00+00:00,21,20,3,2,3,2,0,2,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,53.0,388.0,39.0,5.0,18.0,4.0,142.0,106.0,10.0,14.0,119.0,3.0,11.0,0.0,0.0,1.0,3.0,30.0,0.0,1.0,0.0,2.0,10.0,8.0,2.0,0.0,3.0,84.0,81.0,0.91,3.0,,21.0,0.0,1.0,2.0,0.51,0.49,0.54,0.86,50.0,399.0,60.0,2.0,14.0,3.0,149.0,120.0,13.0,18.0,119.0,5.0,10.0,0.0,0.0,1.0,2.0,27.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,85.0,81.0,0.79,2.0,,11.0,0.0,0.63,5.0,0.49,0.51,0.46,0.14,2.0,3.0
value,8405323,1242,Super Rugby Pacific,2023,Result,77,Churchill Park,10,Fijian Drua,Blues,1340,296,2023-04-29T02:05:00+00:00,14,30,2,3,2,3,0,3,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,63.0,519.0,24.0,6.0,19.0,7.0,129.0,94.0,11.0,27.0,104.0,5.0,12.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,66.0,63.0,0.73,1.0,,11.0,1.0,0.75,9.0,0.48,0.49,0.48,0.75,69.0,530.0,10.0,4.0,27.0,9.0,132.0,84.0,12.0,19.0,100.0,3.0,11.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,3.0,0.0,8.0,8.0,2.0,0.0,1.0,62.0,61.0,0.77,3.0,,10.0,0.0,0.9,9.0,0.52,0.51,0.52,0.25,4.0,3.0
value,8405332,1242,Super Rugby Pacific,2023,Result,82,Go Media Stadium,10,Moana Pasifika,Melbourne Rebels,10817,53,2023-04-29T04:35:00+00:00,33,43,5,7,4,4,0,0,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,82.0,624.0,22.0,4.0,35.0,15.0,120.0,111.0,16.0,25.0,179.0,10.0,15.0,0.0,0.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,69.0,68.0,0.54,0.0,,7.0,0.0,1.0,5.0,0.38,0.27,0.48,0.53,71.0,599.0,35.0,6.0,25.0,6.0,190.0,128.0,18.0,35.0,100.0,9.0,12.0,0.0,0.0,1.0,4.0,13.0,3.0,0.0,0.0,2.0,10.0,8.0,1.0,1.0,10.0,110.0,100.0,1.0,5.0,,15.0,1.0,0.69,11.0,0.62,0.73,0.52,0.47,6.0,0.0
value,8405341,1242,Super Rugby Pacific,2023,Result,80,FMG Stadium Waikato,10,Chiefs,Crusaders,290,305,2023-04-29T07:05:00+00:00,34,24,3,2,2,2,5,1,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,37.0,337.0,31.0,6.0,17.0,6.0,95.0,77.0,11.0,18.0,176.0,2.0,9.0,0.0,0.0,1.0,2.0,23.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.78,0.0,,7.0,0.0,1.0,7.0,0.34,0.37,0.31,0.54,74.0,491.0,47.0,1.0,18.0,8.0,176.0,133.0,12.0,17.0,79.0,3.0,10.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,5.0,114.0,109.0,0.9,2.0,,9.0,1.0,0.57,4.0,0.66,0.63,0.69,0.46,2.0,1.0
value,8405350,1242,Super Rugby Pacific,2023,Result,80,Suncorp Stadium,10,Queensland Reds,Western Force,767,236,2023-04-29T09:35:00+00:00,31,17,4,3,4,1,1,0,0,0,10,Regular Season,2024-02-09T16:06:47+00:00,78.0,495.0,47.0,3.0,12.0,8.0,165.0,141.0,14.0,19.0,122.0,5.0,8.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,1.0,1.0,10.0,9.0,0.0,1.0,1.0,106.0,105.0,0.95,2.0,,19.0,0.0,0.91,10.0,0.51,0.59,0.45,0.57,68.0,652.0,46.0,5.0,19.0,12.0,185.0,124.0,15.0,12.0,160.0,3.0,12.0,0.0,0.0,0.0,1.0,27.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,88.0,84.0,0.73,1.0,,8.0,0.0,0.83,5.0,0.49,0.41,0.55,0.43,1.0,3.0
value,8405359,1242,Super Rugby Pacific,2023,Result,80,Forsyth Barr Stadium,11,Highlanders,Chiefs,302,290,2023-05-05T07:05:00+00:00,28,52,4,7,4,7,0,1,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,86.0,582.0,45.0,8.0,28.0,11.0,194.0,141.0,17.0,31.0,101.0,6.0,8.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,112.0,106.0,0.87,2.0,,13.0,0.0,0.78,7.0,0.58,0.59,0.57,0.59,60.0,748.0,35.0,12.0,31.0,8.0,124.0,105.0,13.0,28.0,162.0,11.0,12.0,0.0,0.0,1.0,7.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,66.0,63.0,0.8,1.0,,8.0,0.0,1.0,3.0,0.42,0.41,0.43,0.41,2.0,2.0
value,8405368,1242,Super Rugby Pacific,2023,Result,81,HFC Bank Stadium,11,Fijian Drua,Hurricanes,1340,299,2023-05-06T02:05:00+00:00,27,24,3,4,3,2,2,0,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,58.0,651.0,33.0,11.0,33.0,4.0,122.0,100.0,16.0,16.0,86.0,2.0,8.0,0.0,0.0,0.0,3.0,15.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,71.0,67.0,0.89,0.0,,8.0,2.0,0.85,11.0,0.52,0.63,0.4,0.73,46.0,205.0,23.0,4.0,16.0,5.0,103.0,75.0,20.0,33.0,117.0,7.0,13.0,1.0,1.0,1.0,2.0,17.0,2.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,2.0,54.0,52.0,0.83,1.0,,10.0,1.0,0.71,5.0,0.48,0.37,0.6,0.27,1.0,2.0
value,8405377,1242,Super Rugby Pacific,2023,Result,82,Apollo Projects Stadium,11,Crusaders,Western Force,305,236,2023-05-06T04:35:00+00:00,48,13,8,1,4,1,0,2,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,74.0,598.0,45.0,9.0,25.0,9.0,147.0,128.0,14.0,15.0,140.0,9.0,11.0,0.0,0.0,0.0,4.0,31.0,4.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,5.0,91.0,86.0,0.85,1.0,,11.0,0.0,0.82,9.0,0.55,0.57,0.54,0.65,31.0,251.0,67.0,2.0,15.0,4.0,133.0,107.0,16.0,25.0,149.0,2.0,10.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,7.0,84.0,77.0,0.67,1.0,,6.0,3.0,0.63,5.0,0.45,0.43,0.46,0.35,2.0,3.0
value,8405386,1242,Super Rugby Pacific,2023,Result,81,Eden Park,11,Blues,Moana Pasifika,296,10817,2023-05-06T07:05:00+00:00,31,30,4,4,2,2,0,2,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,59.0,486.0,36.0,5.0,24.0,8.0,141.0,112.0,8.0,13.0,162.0,4.0,15.0,0.0,0.0,1.0,2.0,24.0,2.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,3.0,91.0,88.0,0.92,1.0,,11.0,0.0,0.86,6.0,0.53,0.56,0.5,0.9,67.0,378.0,41.0,4.0,13.0,12.0,138.0,120.0,12.0,24.0,157.0,4.0,14.0,0.0,0.0,2.0,2.0,16.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,93.0,92.0,0.77,0.0,,10.0,0.0,0.88,7.0,0.47,0.44,0.5,0.1,1.0,3.0
value,8405395,1242,Super Rugby Pacific,2023,Result,81,Queensland Country Bank Stadium,11,Queensland Reds,NSW Waratahs,767,617,2023-05-06T09:35:00+00:00,24,32,3,4,3,3,1,2,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,92.0,620.0,31.0,5.0,18.0,8.0,176.0,131.0,18.0,20.0,86.0,6.0,11.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,1.0,3.0,10.0,7.0,0.0,0.0,5.0,91.0,86.0,1.0,0.0,,15.0,1.0,0.75,6.0,0.54,0.55,0.53,0.47,62.0,472.0,27.0,3.0,20.0,11.0,98.0,92.0,11.0,18.0,151.0,14.0,10.0,0.0,0.0,0.0,3.0,25.0,1.0,0.0,2.0,1.0,6.0,5.0,1.0,1.0,5.0,58.0,53.0,0.88,0.0,,15.0,0.0,0.75,9.0,0.46,0.45,0.47,0.53,0.0,2.0
value,8405404,1242,Super Rugby Pacific,2023,Result,80,AAMI Park,11,Melbourne Rebels,ACT Brumbies,53,467,2023-05-07T04:35:00+00:00,26,33,4,5,3,4,0,0,0,0,11,Regular Season,2024-02-09T16:06:47+00:00,87.0,730.0,47.0,6.0,27.0,8.0,235.0,148.0,12.0,30.0,136.0,10.0,7.0,0.0,0.0,0.0,3.0,21.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,114.0,109.0,0.69,3.0,,9.0,0.0,1.0,4.0,0.5,0.46,0.52,0.36,77.0,652.0,24.0,5.0,30.0,6.0,154.0,114.0,17.0,27.0,198.0,5.0,11.0,0.0,0.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,7.0,80.0,73.0,0.78,2.0,,14.0,1.0,0.75,3.0,0.5,0.54,0.48,0.64,4.0,4.0
value,8405413,1242,Super Rugby Pacific,2023,Result,84,Yarrow Stadium,12,Chiefs,Queensland Reds,290,767,2023-05-12T07:05:00+00:00,22,25,3,4,2,1,1,1,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,98.0,724.0,52.0,5.0,23.0,5.0,279.0,171.0,13.0,15.0,168.0,2.0,9.0,0.0,0.0,0.0,2.0,33.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,141.0,136.0,0.88,5.0,,14.0,0.0,0.8,4.0,0.57,0.53,0.6,0.99,69.0,481.0,36.0,3.0,15.0,9.0,150.0,131.0,9.0,23.0,215.0,6.0,6.0,0.0,0.0,0.0,1.0,35.0,3.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,2.0,102.0,100.0,0.74,1.0,,17.0,0.0,1.0,3.0,0.43,0.47,0.4,0.01,2.0,6.0
value,8405422,1242,Super Rugby Pacific,2023,Result,83,HBF Park,12,Western Force,Fijian Drua,236,1340,2023-05-12T09:35:00+00:00,34,14,5,2,3,2,1,0,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,94.0,535.0,43.0,2.0,15.0,4.0,257.0,155.0,10.0,23.0,123.0,5.0,13.0,0.0,0.0,0.0,3.0,17.0,2.0,0.0,1.0,1.0,6.0,5.0,0.0,1.0,6.0,132.0,126.0,0.92,2.0,,11.0,1.0,0.85,11.0,0.59,0.51,0.69,0.5,59.0,415.0,28.0,5.0,23.0,8.0,143.0,100.0,20.0,15.0,206.0,8.0,11.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,73.0,69.0,0.87,0.0,,13.0,0.0,0.67,6.0,0.41,0.49,0.31,0.5,1.0,2.0
value,8405431,1242,Super Rugby Pacific,2023,Result,82,Sky Stadium,12,Hurricanes,Moana Pasifika,299,10817,2023-05-13T04:35:00+00:00,71,22,11,3,8,2,0,1,0,0,12,Regular Season,2024-02-09T16:06:47+00:00,80.0,598.0,33.0,10.0,29.0,19.0,190.0,123.0,11.0,25.0,187.0,7.0,10.0,0.0,0.0,0.0,8.0,21.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,75.0,74.0,0.9,2.0,,9.0,1.0,0.83,5.0,0.49,0.44,0.53,0.57,63.0,465.0,51.0,5.0,25.0,10.0,165.0,127.0,13.0,29.0,118.0,2.0,9.0,0.0,0.0,0.0,2.0,15.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,106.0,100.0,0.86,0.0,,12.0,1.0,0.75,3.0,0.51,0.56,0.47,0.43,1.0,2.0
